player,matches,wins,win_rate,total_move_time,total_moves,average_move_time,illegal_moves_loss,time_out_loss,regular_loss
Group1,11,10,0.9090909090909091,2175.4440000000004,446,4.877677130044844,0,0,1
Group2,12,2,0.16666666666666666,0.015000000000000003,446,3.3632286995515704e-05,0,0,10
Group4,12,2,0.16666666666666666,1297.7669999999998,404,3.212294554455445,0,1,9
Group5,12,5,0.4166666666666667,1389.744,398,3.491819095477387,0,0,7
Group6,12,9,0.75,459.223,365,1.2581452054794522,0,0,3
Group100,12,7,0.5833333333333334,1139.268,355,3.209205633802817,0,0,5
Group3,11,6,0.5454545454545454,1476.0949999999998,306,4.823839869281045,0,1,4
